order_item_id,order_id,product_id,quantity
29439,19772,164,2
29440,19773,138,1
29441,19773,111,1
29442,19773,113,3
29443,19774,108,3
29444,19774,136,2
29445,19774,142,2
29446,19775,106,2
29447,19775,124,2
29448,19776,165,1
29449,19777,161,1
29450,19778,115,1
29451,19778,118,1
29452,19778,134,2
29453,19778,144,1
29454,19779,139,2
29455,19780,114,1
29456,19780,153,2
29457,19780,140,1
29458,19780,144,2
29459,19781,147,3
29460,19781,165,2
29461,19781,149,1
29462,19782,125,3
29463,19782,159,3
29464,19782,112,1
29465,19783,103,2
29466,19784,154,1
29467,19784,126,1
29468,19784,121,3
29469,19784,108,3
29470,19785,140,2
29471,19785,102,3
29472,19785,153,3
29473,19786,103,3
29474,19787,105,3
29475,19787,128,2
29476,19787,102,3
29477,19788,147,1
29478,19788,130,3
29479,19788,138,2
29480,19788,153,2
29481,19789,130,1
29482,19789,108,1
29483,19789,128,1
29484,19789,113,1
29485,19789,133,1
29486,19790,121,1
29487,19790,130,1
29488,19790,149,2
29489,19790,145,2
29490,19790,109,1
29491,19791,105,1
29492,19792,149,3
29493,19792,131,3
29494,19792,106,2
29495,19793,114,2
29496,19794,139,1
29497,19794,148,1
29498,19794,132,3
29499,19794,165,1
29500,19794,107,1
29501,19795,129,2
29502,19795,154,2
29503,19795,137,3
29504,19796,120,3
29505,19796,161,1
29506,19796,163,3
29507,19796,111,2
29508,19797,143,2
29509,19797,128,2
29510,19797,123,3
29511,19797,162,1
29512,19797,124,1
29513,19798,159,1
29514,19798,161,1
29515,19798,151,3
29516,19798,118,1
29517,19799,137,1
29518,19799,102,1
29519,19800,113,1
29520,19800,151,1
29521,19800,137,3
29522,19801,151,3
29523,19802,153,3
29524,19802,104,1
29525,19803,112,1
29526,19803,145,2
29527,19803,134,1
29528,19804,112,3
29529,19804,103,2
29530,19804,121,2
29531,19804,102,1
29532,19804,143,1
29533,19805,106,1
29534,19806,125,2
29535,19806,117,1
29536,19807,118,1
29537,19808,146,3
29538,19808,103,3
29539,19808,156,1
29540,19808,155,2
29541,19808,104,2
29542,19809,159,3
29543,19809,142,3
29544,19809,128,3
29545,19809,109,1
29546,19809,155,3
29547,19810,145,1
29548,19810,163,1
29549,19810,161,3
29550,19810,141,3
29551,19811,143,3
29552,19811,130,1
29553,19811,154,3
29554,19811,119,3
29555,19811,132,3
29556,19812,146,1
29557,19813,162,1
29558,19814,163,2
29559,19815,130,1
29560,19815,157,2
29561,19815,108,1
29562,19816,130,2
29563,19816,144,2
29564,19816,121,2
29565,19817,120,3
29566,19818,116,2
29567,19818,119,2
29568,19819,145,3
29569,19819,126,2
29570,19819,104,1
29571,19819,151,2
29572,19819,130,1
29573,19820,165,1
29574,19821,138,1
29575,19822,137,3
29576,19823,114,3
29577,19823,125,1
29578,19823,156,2
29579,19824,162,2
29580,19824,121,2
29581,19824,127,1
29582,19824,145,3
29583,19825,110,2
29584,19826,126,3
29585,19826,101,1
29586,19827,126,3
29587,19828,124,2
29588,19829,133,2
29589,19829,131,1
29590,19829,104,1
29591,19830,140,3
29592,19830,136,1
29593,19830,149,3
29594,19831,109,1
29595,19832,110,2
29596,19832,106,1
29597,19832,153,3
29598,19832,139,3
29599,19832,108,1
29600,19833,122,3
29601,19833,131,3
29602,19833,108,2
29603,19833,127,1
29604,19833,133,3
29605,19834,106,3
29606,19835,127,3
29607,19836,152,2
29608,19837,101,1
29609,19837,142,2
29610,19837,106,2
29611,19838,143,1
29612,19838,137,3
29613,19838,130,3
29614,19838,162,1
29615,19838,103,1
29616,19839,142,3
29617,19839,143,1
29618,19839,162,2
29619,19840,105,2
29620,19840,158,2
29621,19840,138,2
29622,19840,127,1
29623,19840,159,3
29624,19841,118,1
29625,19841,140,3
29626,19841,138,2
29627,19842,149,3
29628,19843,135,1
29629,19844,123,1
29630,19844,163,2
29631,19844,132,3
29632,19844,135,3
29633,19845,101,3
29634,19845,164,2
29635,19845,119,3
29636,19845,115,2
29637,19845,127,3
29638,19846,132,2
29639,19846,140,1
29640,19846,135,1
29641,19847,154,1
29642,19847,117,2
29643,19847,161,2
29644,19847,137,2
29645,19847,127,1
29646,19848,140,1
29647,19849,138,3
29648,19849,101,2
29649,19850,102,1
29650,19850,124,2
29651,19851,107,2
29652,19851,161,2
29653,19852,163,1
29654,19852,104,2
29655,19852,122,2
29656,19853,158,1
29657,19854,134,3
29658,19854,157,2
29659,19854,135,1
29660,19854,159,3
29661,19854,101,1
29662,19855,120,3
29663,19855,133,3
29664,19856,105,2
29665,19856,104,3
29666,19856,153,1
29667,19857,110,2
29668,19858,128,1
29669,19858,102,2
29670,19858,127,1
29671,19858,163,3
29672,19859,124,1
29673,19859,125,2
29674,19860,136,2
29675,19860,146,1
29676,19861,112,1
29677,19861,107,2
29678,19861,128,2
29679,19861,125,1
29680,19861,103,3
29681,19862,143,1
29682,19862,158,1
29683,19863,111,3
29684,19863,130,1
29685,19864,141,3
29686,19864,146,1
29687,19864,101,1
29688,19864,134,3
29689,19864,143,3
29690,19865,121,3
29691,19865,149,1
29692,19866,151,2
29693,19866,128,3
29694,19866,142,1
29695,19867,137,2
29696,19868,160,3
29697,19868,104,3
29698,19869,147,1
29699,19869,115,1
29700,19870,117,2
29701,19870,155,3
29702,19870,139,2
29703,19870,127,3
29704,19870,157,1
29705,19871,161,3
29706,19872,144,2
29707,19872,149,1
29708,19872,154,1
29709,19872,153,3
29710,19872,160,2
29711,19873,107,1
29712,19873,109,1
29713,19874,159,2
29714,19874,144,2
29715,19874,107,3
29716,19874,149,3
29717,19875,163,3
29718,19875,157,3
29719,19875,104,2
29720,19876,104,3
29721,19876,127,1
29722,19877,127,2
29723,19877,131,3
29724,19877,164,2
29725,19877,143,1
29726,19878,115,1
29727,19878,109,2
29728,19878,125,2
29729,19878,148,2
29730,19879,149,1
29731,19879,139,1
29732,19880,137,3
29733,19880,116,3
29734,19881,110,3
29735,19881,160,2
29736,19882,124,3
29737,19882,138,3
29738,19882,147,2
29739,19882,128,2
29740,19883,140,1
29741,19884,156,2
29742,19884,113,2
29743,19884,134,1
29744,19885,160,1
29745,19885,147,2
29746,19885,145,3
29747,19886,107,1
29748,19887,121,3
29749,19887,111,2
29750,19887,162,1
29751,19888,159,2
29752,19888,145,1
29753,19888,155,3
29754,19888,164,2
29755,19889,147,2
29756,19889,143,1
29757,19890,128,2
29758,19890,130,3
29759,19890,116,2
29760,19890,142,3
29761,19890,141,1
29762,19891,132,2
29763,19891,145,2
29764,19892,110,1
29765,19892,133,2
29766,19892,158,2
29767,19892,124,1
29768,19893,150,3
29769,19893,102,3
29770,19894,111,2
29771,19894,134,3
29772,19894,144,2
29773,19894,155,3
29774,19895,156,1
29775,19896,162,1
29776,19896,146,2
29777,19896,161,1
29778,19897,146,2
29779,19897,122,3
29780,19898,122,2
29781,19898,158,2
29782,19898,140,1
29783,19898,117,1
29784,19898,127,2
29785,19899,136,1
29786,19899,140,1
29787,19899,102,2
29788,19899,129,2
29789,19900,150,3
29790,19901,144,3
29791,19901,133,1
29792,19901,134,2
29793,19902,134,3
29794,19903,157,2
29795,19903,115,3
29796,19903,113,1
29797,19903,147,1
29798,19903,136,3
29799,19904,154,1
29800,19904,134,1
29801,19905,105,3
29802,19905,128,1
29803,19905,146,1
29804,19905,130,3
29805,19906,125,1
29806,19907,121,3
29807,19907,150,2
29808,19908,121,1
29809,19908,164,2
29810,19908,154,1
29811,19908,158,2
29812,19909,106,2
29813,19909,126,1
29814,19909,134,1
29815,19910,148,3
29816,19911,110,1
29817,19911,158,1
29818,19911,102,3
29819,19911,135,3
29820,19912,159,3
29821,19912,137,3
29822,19912,125,3
29823,19913,158,1
29824,19913,101,3
29825,19913,149,3
29826,19914,160,1
29827,19914,113,2
29828,19914,152,2
29829,19914,143,2
29830,19914,164,2
29831,19915,152,3
29832,19915,162,2
29833,19915,157,1
29834,19915,139,3
29835,19915,114,2
29836,19916,160,1
29837,19917,128,3
29838,19917,140,1
29839,19917,143,3
29840,19917,160,2
29841,19918,105,3
29842,19918,117,3
29843,19918,146,1
29844,19919,164,3
29845,19919,147,3
29846,19919,148,2
29847,19919,143,3
29848,19919,104,1
29849,19920,136,3
29850,19920,145,3
29851,19921,126,3
29852,19921,152,3
29853,19921,138,2
29854,19921,129,2
29855,19921,142,3
29856,19922,163,3
29857,19922,122,2
29858,19922,127,3
29859,19922,102,1
29860,19922,118,3
29861,19923,118,2
29862,19923,159,1
29863,19923,144,2
29864,19923,117,3
29865,19924,144,2
29866,19925,131,1
29867,19925,109,2
29868,19925,149,1
29869,19925,102,2
29870,19926,164,2
29871,19926,117,1
29872,19926,160,1
29873,19926,114,1
29874,19926,130,2
29875,19927,130,3
29876,19927,159,1
29877,19927,115,2
29878,19928,149,2
29879,19929,124,1
29880,19929,152,2
29881,19929,149,2
29882,19929,138,3
29883,19930,151,3
29884,19930,141,2
29885,19930,129,2
29886,19930,164,3
29887,19931,123,2
29888,19931,115,1
29889,19931,134,2
29890,19931,157,3
29891,19931,155,3
29892,19932,113,3
29893,19932,118,3
29894,19932,158,2
29895,19933,101,2
29896,19933,135,3
29897,19933,125,1
29898,19933,164,2
29899,19933,134,1
29900,19934,114,3
29901,19934,101,2
29902,19934,116,1
29903,19934,107,1
29904,19935,165,3
29905,19935,112,3
29906,19935,114,2
29907,19935,131,1
29908,19935,138,3
29909,19936,112,3
29910,19936,145,1
29911,19937,128,3
29912,19938,137,3
29913,19938,152,3
29914,19938,142,2
29915,19939,148,1
29916,19939,126,2
29917,19939,155,1
29918,19940,124,1
29919,19940,158,3
29920,19940,114,3
29921,19940,122,3
29922,19940,151,2
29923,19941,152,2
29924,19941,134,3
29925,19941,131,3
29926,19942,107,1
29927,19942,124,3
29928,19942,146,1
29929,19942,141,3
29930,19943,145,3
29931,19943,122,1
29932,19943,119,1
29933,19943,113,2
29934,19943,152,2
29935,19944,141,3
29936,19944,134,1
29937,19945,113,1
29938,19945,128,3
29939,19945,133,1
29940,19946,141,3
29941,19946,157,1
29942,19947,106,1
29943,19947,145,2
29944,19947,124,3
29945,19947,123,1
29946,19947,116,2
29947,19948,111,3
29948,19948,113,3
29949,19948,157,1
29950,19948,103,3
29951,19949,139,2
29952,19949,162,3
29953,19950,127,3
29954,19951,110,1
29955,19951,146,1
29956,19952,115,3
29957,19952,113,3
29958,19952,110,3
29959,19953,141,3
29960,19953,101,2
29961,19953,162,3
29962,19953,125,3
29963,19953,154,2
29964,19954,114,3
29965,19954,117,2
29966,19954,136,2
29967,19954,123,3
29968,19954,153,1
29969,19955,102,2
29970,19956,145,1
29971,19956,157,3
29972,19956,105,3
29973,19957,114,3
29974,19957,156,1
29975,19958,162,2
29976,19959,130,1
29977,19960,139,1
29978,19960,129,1
29979,19961,115,2
29980,19961,145,3
29981,19961,113,3
29982,19962,117,3
29983,19963,149,3
29984,19963,110,3
29985,19963,123,3
29986,19964,112,1
29987,19964,109,1
29988,19964,117,1
29989,19965,112,2
29990,19965,120,2
29991,19965,152,2
29992,19965,154,1
29993,19965,123,1
29994,19966,123,3
29995,19966,157,1
29996,19966,147,2
29997,19966,121,2
29998,19967,159,1
29999,19967,109,1
30000,19967,138,1
30001,19968,135,3
30002,19968,163,1
30003,19969,157,1
30004,19969,125,3
30005,19970,105,1
30006,19971,136,2
30007,19971,126,3
30008,19972,129,1
30009,19973,103,1
30010,19973,136,1
30011,19973,135,3
30012,19973,165,3
30013,19973,162,3
30014,19974,113,2
30015,19974,116,2
30016,19974,108,3
30017,19975,157,2
30018,19975,114,2
30019,19975,153,1
30020,19975,158,3
30021,19976,108,3
30022,19976,131,1
30023,19976,155,2
30024,19976,162,2
30025,19976,117,1
30026,19977,165,3
30027,19977,116,2
30028,19977,142,3
30029,19978,156,2
30030,19978,125,3
30031,19978,138,1
30032,19978,164,3
30033,19978,162,1
30034,19979,103,2
30035,19979,145,3
30036,19980,101,3
30037,19980,120,1
30038,19980,143,1
30039,19980,139,3
30040,19980,110,2
30041,19981,114,2
30042,19981,136,2
30043,19982,138,3
30044,19982,114,3
30045,19983,143,3
30046,19983,141,1
30047,19984,103,3
30048,19984,112,1
30049,19984,109,2
30050,19984,145,1
30051,19985,145,3
30052,19985,146,2
30053,19985,127,3
30054,19985,134,3
30055,19986,140,3
30056,19986,104,1
30057,19986,141,3
30058,19986,152,1
30059,19987,159,2
30060,19987,101,1
30061,19988,101,2
30062,19988,114,2
30063,19988,131,3
30064,19988,140,3
30065,19988,156,1
30066,19989,113,2
30067,19989,160,1
30068,19990,111,1
30069,19990,161,3
30070,19991,126,1
30071,19991,122,3
30072,19991,133,3
30073,19991,135,3
30074,19992,134,3
30075,19993,144,1
30076,19994,154,1
30077,19994,107,3
30078,19994,113,3
30079,19994,134,3
30080,19995,101,2
30081,19995,136,1
30082,19995,114,1
30083,19995,137,2
30084,19995,165,2
30085,19996,164,2
30086,19997,155,1
30087,19998,108,2
30088,19998,116,1
30089,19998,143,1
30090,19998,111,2
30091,19999,109,1
30092,19999,102,3
30093,19999,105,2
30094,19999,122,1
30095,20000,123,3
30096,20000,146,1
30097,20000,118,2
30098,20000,158,3
30099,20000,159,2
30100,20001,112,3
30101,20001,162,1
30102,20001,150,1
30103,20001,104,2
30104,20002,157,2
30105,20002,126,3
30106,20002,159,3
30107,20002,105,3
30108,20002,109,2
30109,20003,137,2
30110,20004,148,3
30111,20004,141,3
30112,20004,149,1
30113,20005,157,3
30114,20005,132,3
30115,20005,144,2
30116,20006,149,3
30117,20006,136,1
30118,20006,122,2
30119,20007,121,2
30120,20007,148,3
30121,20007,134,1
30122,20008,108,3
30123,20009,105,3
30124,20009,111,3
30125,20009,122,2
30126,20009,140,2
30127,20010,107,3
30128,20010,145,3
30129,20010,138,3
30130,20010,131,2
30131,20010,118,2
30132,20011,140,2
30133,20011,130,2
30134,20011,148,1
30135,20011,102,1
30136,20012,115,1
30137,20013,117,1
30138,20013,121,3
30139,20013,154,3
30140,20013,116,3
30141,20013,108,1
30142,20014,113,2
30143,20015,102,2
30144,20015,110,1
30145,20016,125,3
30146,20016,149,1
30147,20017,133,3
30148,20017,117,3
30149,20017,116,3
30150,20018,119,1
30151,20019,135,2
30152,20020,149,1
30153,20020,139,1
30154,20020,136,2
30155,20021,116,2
30156,20021,105,1
30157,20021,164,2
30158,20022,156,2
30159,20022,148,3
30160,20022,164,1
30161,20022,121,2
30162,20023,131,1
30163,20023,121,2
30164,20023,136,2
30165,20023,104,2
30166,20023,141,1
30167,20024,148,2
30168,20025,151,1
30169,20025,112,1
30170,20025,148,2
30171,20025,162,1
30172,20025,135,2
30173,20026,143,2
30174,20026,108,2
30175,20026,150,3
30176,20027,143,3
30177,20027,145,1
30178,20027,151,1
30179,20028,117,1
30180,20028,130,3
30181,20028,142,3
30182,20028,124,2
30183,20028,110,1
30184,20029,160,1
30185,20029,113,3
30186,20029,115,3
30187,20029,111,1
30188,20029,141,2
30189,20030,164,2
30190,20030,135,2
30191,20030,151,2
30192,20031,111,3
30193,20032,145,2
30194,20032,115,2
30195,20032,158,1
30196,20032,103,2
30197,20032,109,2
30198,20033,124,1
30199,20033,113,3
30200,20033,131,2
30201,20034,105,3
30202,20034,138,2
30203,20034,116,1
30204,20035,112,1
30205,20035,161,2
30206,20036,116,2
30207,20037,140,2
30208,20037,141,2
30209,20037,101,1
30210,20037,139,1
30211,20037,160,2
30212,20038,114,2
30213,20038,161,2
30214,20039,102,1
30215,20039,148,1
30216,20039,133,1
30217,20039,112,2
30218,20040,157,1
30219,20040,158,3
30220,20040,155,2
30221,20040,115,2
30222,20040,141,2
30223,20041,107,1
30224,20041,111,1
30225,20041,163,2
30226,20041,148,1
30227,20042,163,1
30228,20043,109,2
30229,20044,133,2
30230,20044,155,2
30231,20044,132,1
30232,20045,102,2
30233,20045,152,1
30234,20045,115,2
30235,20045,131,1
30236,20046,106,2
30237,20047,131,3
30238,20047,153,2
30239,20047,110,2
30240,20047,151,1
30241,20048,124,1
30242,20048,126,1
30243,20048,131,3
30244,20049,136,3
30245,20049,115,3
30246,20049,118,3
30247,20050,133,3
30248,20050,102,3
30249,20050,115,2
30250,20050,131,2
30251,20051,112,1
30252,20052,131,2
30253,20052,145,2
30254,20052,141,1
30255,20052,139,3
30256,20052,120,1
30257,20053,111,3
30258,20053,135,3
30259,20053,164,2
30260,20053,148,2
30261,20053,159,1
30262,20054,132,2
30263,20055,144,3
30264,20055,113,3
30265,20056,161,3
30266,20056,142,3
30267,20056,152,3
30268,20056,123,1
30269,20056,162,3
30270,20057,162,2
30271,20057,154,2
30272,20057,146,3
30273,20058,157,3
30274,20058,106,3
30275,20058,147,3
30276,20059,108,1
30277,20059,157,3
30278,20059,144,1
30279,20060,156,2
30280,20061,140,3
30281,20062,162,1
30282,20062,129,3
30283,20062,128,3
30284,20062,107,1
30285,20063,112,3
30286,20064,154,2
30287,20064,160,2
30288,20064,119,3
30289,20064,102,3
30290,20064,127,3
30291,20065,151,3
30292,20065,112,1
30293,20065,150,3
30294,20065,147,1
30295,20066,157,1
30296,20066,143,1
30297,20067,164,3
30298,20068,116,3
30299,20068,109,1
30300,20068,139,1
30301,20069,104,2
30302,20069,121,1
30303,20069,131,1
30304,20070,142,3
30305,20070,136,2
30306,20070,164,3
30307,20071,108,1
30308,20071,154,2
30309,20071,148,1
30310,20071,101,1
30311,20072,155,1
30312,20072,126,1
30313,20072,151,2
30314,20072,115,2
30315,20072,132,2
30316,20073,120,1
30317,20073,143,1
30318,20073,128,3
30319,20073,150,3
30320,20073,145,2
30321,20074,111,3
30322,20074,146,2
30323,20075,116,2
30324,20076,139,2
30325,20076,143,3
30326,20076,126,3
30327,20077,140,3
30328,20078,101,3
30329,20078,103,3
30330,20078,145,2
30331,20078,123,2
30332,20079,142,2
30333,20079,149,2
30334,20080,162,2
30335,20080,123,2
30336,20081,157,3
30337,20081,104,3
30338,20081,145,1
30339,20081,125,2
30340,20081,154,3
30341,20082,160,2
30342,20082,140,2
30343,20082,146,3
30344,20082,124,3
30345,20082,130,3
30346,20083,103,2
30347,20083,145,2
30348,20083,157,1
30349,20083,148,1
30350,20083,164,3
30351,20084,159,1
30352,20084,152,1
30353,20084,145,3
30354,20085,155,1
30355,20085,146,1
30356,20085,125,2
30357,20086,128,1
30358,20086,135,1
30359,20086,117,2
30360,20087,125,1
30361,20087,143,3
30362,20088,161,3
30363,20088,157,3
30364,20088,135,1
30365,20088,106,1
30366,20088,111,2
30367,20089,132,1
30368,20089,101,1
30369,20089,137,3
30370,20089,148,2
30371,20090,132,2
30372,20091,113,2
30373,20091,143,2
30374,20092,105,3
30375,20092,152,2
30376,20092,119,1
30377,20092,154,2
30378,20093,149,3
30379,20093,127,3
30380,20094,104,1
30381,20094,101,1
30382,20094,141,2
30383,20094,138,3
30384,20095,134,2
30385,20095,132,2
30386,20095,147,3
30387,20096,138,2
30388,20096,107,1
30389,20096,142,1
30390,20096,110,1
30391,20096,132,1
30392,20097,109,2
30393,20097,124,3
30394,20097,154,1
30395,20098,137,1
30396,20098,158,3
30397,20098,165,2
30398,20098,164,1
30399,20098,146,3
30400,20099,113,1
30401,20100,110,3
30402,20100,123,1
30403,20101,154,3
30404,20101,145,1
30405,20102,134,1
30406,20102,111,1
30407,20102,115,1
30408,20102,127,1
30409,20102,137,3
30410,20103,149,3
30411,20103,157,2
30412,20104,107,2
30413,20104,117,1
30414,20105,156,2
30415,20105,103,3
30416,20105,163,1
30417,20106,128,2
30418,20106,132,2
30419,20106,119,1
30420,20106,162,1
30421,20107,154,3
30422,20107,126,2
30423,20107,159,1
30424,20107,121,1
30425,20108,122,2
30426,20108,114,3
30427,20108,111,1
30428,20109,129,1
30429,20109,123,3
30430,20109,162,2
30431,20110,124,1
30432,20110,131,1
30433,20110,130,1
30434,20110,135,2
30435,20110,157,2
30436,20111,141,1
30437,20111,123,1
30438,20111,113,2
30439,20111,157,2
30440,20111,160,2
30441,20112,111,2
30442,20112,137,2
30443,20112,143,3
30444,20112,155,2
30445,20112,152,1
30446,20113,145,1
30447,20113,164,1
30448,20113,115,2
30449,20113,137,1
30450,20114,107,3
30451,20115,105,2
30452,20115,108,1
30453,20115,158,3
30454,20115,130,3
30455,20116,158,3
30456,20116,117,2
30457,20116,148,3
30458,20116,123,1
30459,20117,126,2
30460,20117,147,1
30461,20117,116,1
30462,20117,112,3
30463,20117,119,3
30464,20118,115,2
30465,20118,102,3
30466,20118,111,1
30467,20118,118,1
30468,20118,127,1
30469,20119,103,3
30470,20119,146,3
30471,20120,126,1
30472,20121,163,2
30473,20121,127,3
30474,20121,129,2
30475,20121,114,1
30476,20121,157,1
30477,20122,108,2
30478,20122,154,2
30479,20122,131,2
30480,20122,162,2
30481,20123,140,3
30482,20123,135,1
30483,20123,110,1
30484,20123,139,2
30485,20123,151,2
30486,20124,165,1
30487,20124,112,2
30488,20125,129,2
30489,20125,143,3
30490,20125,138,2
30491,20125,116,1
30492,20125,139,1
30493,20126,116,1
30494,20127,165,3
30495,20127,113,1
30496,20127,142,3
30497,20128,162,1
30498,20128,147,2
30499,20128,119,2
30500,20128,132,1
30501,20129,105,2
30502,20130,147,3
30503,20130,148,1
30504,20130,160,1
30505,20130,144,2
30506,20131,133,2
30507,20131,161,1
30508,20132,161,3
30509,20133,131,2
30510,20133,110,2
30511,20133,133,1
30512,20133,109,1
30513,20134,134,2
30514,20135,108,3
30515,20136,136,3
30516,20136,159,3
30517,20136,104,2
30518,20136,130,2
30519,20137,149,2
30520,20137,145,1
30521,20138,138,2
30522,20138,164,3
30523,20139,122,3
30524,20139,144,1
30525,20139,133,1
30526,20139,162,3
30527,20139,158,1
30528,20140,132,1
30529,20140,110,2
30530,20140,114,3
30531,20140,101,1
30532,20141,105,1
30533,20141,133,2
30534,20141,164,3
30535,20141,134,2
30536,20141,117,3
30537,20142,135,1
30538,20142,118,3
30539,20143,164,1
30540,20143,155,1
30541,20144,149,1
30542,20144,146,2
30543,20145,113,2
30544,20145,144,1
30545,20146,159,2
30546,20146,165,2
30547,20146,150,1
30548,20147,123,1
30549,20148,129,3
30550,20148,115,1
30551,20148,151,2
30552,20148,150,1
30553,20149,153,1
30554,20150,142,3
30555,20150,120,1
30556,20151,157,2
30557,20151,139,2
30558,20151,107,2
30559,20151,150,2
30560,20152,126,3
30561,20152,128,3
30562,20152,119,1
30563,20152,149,1
30564,20152,104,3
30565,20153,116,2
30566,20153,145,2
30567,20154,121,1
30568,20154,161,1
30569,20154,126,2
30570,20154,116,1
30571,20154,147,3
30572,20155,150,1
30573,20155,146,1
30574,20155,135,3
30575,20155,112,2
30576,20156,124,2
30577,20156,115,2
30578,20157,137,3
30579,20157,117,3
30580,20157,135,2
30581,20157,112,2
30582,20157,154,3
30583,20158,164,2
30584,20158,118,3
30585,20159,152,2
30586,20159,132,1
30587,20159,124,3
30588,20160,125,1
30589,20160,150,2
30590,20160,147,1
30591,20160,107,1
30592,20160,132,3
30593,20161,153,2
30594,20161,121,1
30595,20162,165,1
30596,20162,106,1
30597,20163,155,2
30598,20163,154,2
30599,20163,134,1
30600,20163,131,3
30601,20164,121,3
30602,20165,139,1
30603,20165,130,3
30604,20166,149,1
30605,20167,112,3
30606,20167,150,1
30607,20167,148,2
30608,20167,116,3
30609,20167,157,3
30610,20168,123,1
30611,20168,143,1
30612,20168,154,3
30613,20168,159,3
30614,20169,117,3
30615,20169,157,1
30616,20169,118,2
30617,20169,115,1
30618,20170,141,3
30619,20170,158,3
30620,20170,133,2
30621,20170,134,1
30622,20170,143,3
30623,20171,124,2
30624,20172,118,1
30625,20172,110,3
30626,20173,130,2
30627,20173,107,3
30628,20173,143,3
30629,20174,136,1
30630,20174,149,3
30631,20175,162,1
30632,20175,140,1
30633,20175,102,2
30634,20175,127,2
30635,20176,134,3
30636,20177,131,2
30637,20178,140,1
30638,20178,137,1
30639,20178,111,3
30640,20178,155,3
30641,20178,161,2
30642,20179,142,1
30643,20179,123,1
30644,20179,137,2
30645,20180,117,3
30646,20180,109,1
30647,20180,141,2
30648,20180,127,1
30649,20180,123,2
30650,20181,163,3
30651,20181,123,1
30652,20181,103,2
30653,20182,105,2
30654,20183,138,1
30655,20183,105,1
30656,20183,128,2
30657,20184,107,2
30658,20184,109,1
30659,20184,127,3
30660,20184,147,3
30661,20185,148,3
30662,20185,116,1
30663,20185,111,1
30664,20185,138,3
30665,20185,159,3
30666,20186,110,3
30667,20186,133,2
30668,20186,129,1
30669,20187,103,1
30670,20187,107,2
30671,20187,115,2
30672,20188,131,2
30673,20188,139,2
30674,20188,103,2
30675,20189,101,3
30676,20189,141,1
30677,20189,118,1
30678,20190,125,3
30679,20191,129,3
30680,20192,141,2
30681,20192,125,3
30682,20192,114,2
30683,20192,146,3
30684,20193,162,1
30685,20194,159,1
30686,20194,102,1
30687,20194,148,2
30688,20194,120,2
30689,20195,110,1
30690,20195,151,3
30691,20195,149,1
30692,20195,140,2
30693,20195,113,3
30694,20196,122,1
30695,20196,111,1
30696,20197,133,1
30697,20197,152,1
30698,20197,158,1
30699,20198,102,2
30700,20198,105,3
30701,20199,133,1
30702,20199,134,1
30703,20199,159,1
30704,20200,159,1
30705,20200,150,1
30706,20200,149,2
30707,20200,109,2
30708,20201,101,2
30709,20201,120,2
30710,20201,135,2
30711,20202,124,3
30712,20203,163,1
30713,20203,118,1
30714,20203,116,1
30715,20204,165,1
30716,20204,136,3
30717,20205,133,1
30718,20206,120,3
30719,20206,119,2
30720,20207,110,1
30721,20207,143,3
30722,20208,147,3
30723,20208,112,3
30724,20209,146,1
30725,20209,140,2
30726,20209,119,1
30727,20209,117,3
30728,20209,137,2
30729,20210,158,1
30730,20211,108,3
30731,20211,131,2
30732,20211,162,2
30733,20211,144,3
30734,20211,151,2
30735,20212,144,2
30736,20212,113,1
30737,20212,117,3
30738,20213,133,2
30739,20213,124,1
30740,20213,165,3
30741,20213,135,2
30742,20214,121,3
30743,20214,160,2
30744,20215,162,2
30745,20216,103,1
30746,20216,121,1
30747,20216,102,2
30748,20216,105,2
30749,20216,110,3
30750,20217,131,2
30751,20217,137,2
30752,20218,164,2
30753,20218,112,3
30754,20219,122,1
30755,20219,107,2
30756,20220,115,3
30757,20220,161,1
30758,20221,108,1
30759,20221,126,1
30760,20222,127,2
30761,20222,136,2
30762,20222,135,1
30763,20222,150,3
30764,20222,118,3
30765,20223,151,1
30766,20224,115,3
30767,20224,121,1
30768,20224,103,2
30769,20225,161,1
30770,20225,121,1
30771,20225,155,3
30772,20225,150,2
30773,20225,107,3
30774,20226,128,1
30775,20227,161,2
30776,20227,145,3
30777,20228,146,2
30778,20228,118,2
30779,20228,122,3
30780,20228,121,1
30781,20228,116,2
30782,20229,143,2
30783,20229,152,2
30784,20229,137,3
30785,20229,101,3
30786,20230,151,1
30787,20230,111,2
30788,20231,154,1
30789,20232,102,2
30790,20232,163,3
30791,20232,111,3
30792,20232,105,2
30793,20232,134,2
30794,20233,163,3
30795,20233,143,1
30796,20234,119,1
30797,20234,151,3
30798,20234,150,2
30799,20235,107,2
30800,20235,158,1
30801,20235,124,1
30802,20235,113,2
30803,20235,165,3
30804,20236,120,3
30805,20237,102,1
30806,20237,110,2
30807,20237,148,2
30808,20238,152,2
30809,20238,144,2
30810,20238,125,2
30811,20238,105,2
30812,20238,103,3
30813,20239,153,1
30814,20239,144,3
30815,20239,101,3
30816,20240,123,3
30817,20240,129,2
30818,20241,105,2
30819,20242,149,1
30820,20242,111,3
30821,20243,153,2
30822,20243,151,1
30823,20243,121,2
30824,20244,128,2
30825,20244,125,1
30826,20245,155,3
30827,20245,142,1
30828,20245,101,3
30829,20246,112,3
30830,20246,126,3
30831,20246,148,3
30832,20246,142,2
30833,20246,162,1
30834,20247,133,1
30835,20247,121,3
30836,20248,128,2
