order_id,customer_id,order_date,order_total
18538,1810,2023-12-22 17:00:00,45290
18539,689,2023-12-22 18:00:00,42518
18540,850,2023-12-22 19:00:00,31394
18541,833,2023-12-22 20:00:00,30342
18542,339,2023-12-22 21:00:00,20148
18543,1462,2023-12-22 22:00:00,32256
18544,1469,2023-12-22 23:00:00,22907
18545,1160,2023-12-23 00:00:00,45061
18546,387,2023-12-23 01:00:00,17558
18547,1049,2023-12-23 02:00:00,10570
18548,506,2023-12-23 03:00:00,39525
18549,1349,2023-12-23 04:00:00,34279
18550,1719,2023-12-23 05:00:00,17116
18551,680,2023-12-23 06:00:00,30873
18552,1362,2023-12-23 07:00:00,35441
18553,690,2023-12-23 08:00:00,36652
18554,885,2023-12-23 09:00:00,1297
18555,1119,2023-12-23 10:00:00,40389
18556,1569,2023-12-23 11:00:00,14094
18557,623,2023-12-23 12:00:00,48254
18558,1170,2023-12-23 13:00:00,8190
18559,893,2023-12-23 14:00:00,13169
18560,953,2023-12-23 15:00:00,19473
18561,1255,2023-12-23 16:00:00,21585
18562,784,2023-12-23 17:00:00,29287
18563,1872,2023-12-23 18:00:00,25584
18564,495,2023-12-23 19:00:00,24551
18565,1062,2023-12-23 20:00:00,12054
18566,1449,2023-12-23 21:00:00,38139
18567,1671,2023-12-23 22:00:00,13854
18568,1870,2023-12-23 23:00:00,5789
18569,747,2023-12-24 00:00:00,25244
18570,437,2023-12-24 01:00:00,18445
18571,1855,2023-12-24 02:00:00,24743
18572,1392,2023-12-24 03:00:00,49099
18573,345,2023-12-24 04:00:00,39554
18574,1184,2023-12-24 05:00:00,24727
18575,550,2023-12-24 06:00:00,28248
18576,1686,2023-12-24 07:00:00,17458
18577,1936,2023-12-24 08:00:00,47184
18578,820,2023-12-24 09:00:00,10434
18579,541,2023-12-24 10:00:00,46030
18580,144,2023-12-24 11:00:00,11050
18581,588,2023-12-24 12:00:00,4524
18582,657,2023-12-24 13:00:00,32272
18583,1765,2023-12-24 14:00:00,9222
18584,1600,2023-12-24 15:00:00,2620
18585,1883,2023-12-24 16:00:00,30589
18586,345,2023-12-24 17:00:00,21848
18587,1293,2023-12-24 18:00:00,6377
18588,1864,2023-12-24 19:00:00,43988
18589,696,2023-12-24 20:00:00,19404
18590,1797,2023-12-24 21:00:00,21292
18591,268,2023-12-24 22:00:00,26537
18592,169,2023-12-24 23:00:00,17835
18593,1795,2023-12-25 00:00:00,15159
18594,1763,2023-12-25 01:00:00,30184
18595,33,2023-12-25 02:00:00,1464
18596,377,2023-12-25 03:00:00,35402
18597,1238,2023-12-25 04:00:00,35512
18598,1586,2023-12-25 05:00:00,36071
18599,1464,2023-12-25 06:00:00,4411
18600,1516,2023-12-25 07:00:00,11716
18601,393,2023-12-25 08:00:00,1908
18602,489,2023-12-25 09:00:00,22121
18603,722,2023-12-25 10:00:00,21477
18604,946,2023-12-25 11:00:00,13695
18605,1053,2023-12-25 12:00:00,44438
18606,39,2023-12-25 13:00:00,40931
18607,1883,2023-12-25 14:00:00,43077
18608,1636,2023-12-25 15:00:00,7613
18609,1197,2023-12-25 16:00:00,41410
18610,1041,2023-12-25 17:00:00,23261
18611,1080,2023-12-25 18:00:00,25492
18612,226,2023-12-25 19:00:00,14278
18613,1582,2023-12-25 20:00:00,22485
18614,67,2023-12-25 21:00:00,4867
18615,1221,2023-12-25 22:00:00,45947
18616,1678,2023-12-25 23:00:00,11286
18617,835,2023-12-26 00:00:00,46280
18618,1047,2023-12-26 01:00:00,43206
18619,999,2023-12-26 02:00:00,44961
18620,1630,2023-12-26 03:00:00,31408
18621,1778,2023-12-26 04:00:00,11551
18622,237,2023-12-26 05:00:00,37246
18623,957,2023-12-26 06:00:00,16111
18624,919,2023-12-26 07:00:00,4990
18625,1947,2023-12-26 08:00:00,31813
18626,1590,2023-12-26 09:00:00,6877
18627,1162,2023-12-26 10:00:00,10403
18628,473,2023-12-26 11:00:00,15067
18629,1869,2023-12-26 12:00:00,23385
18630,1808,2023-12-26 13:00:00,28722
18631,553,2023-12-26 14:00:00,49056
18632,1634,2023-12-26 15:00:00,27106
18633,695,2023-12-26 16:00:00,17940
18634,1664,2023-12-26 17:00:00,2760
18635,1253,2023-12-26 18:00:00,30767
18636,317,2023-12-26 19:00:00,27502
18637,598,2023-12-26 20:00:00,17333
18638,768,2023-12-26 21:00:00,3998
18639,1745,2023-12-26 22:00:00,47229
18640,1751,2023-12-26 23:00:00,11018
18641,886,2023-12-27 00:00:00,13001
18642,1636,2023-12-27 01:00:00,22754
18643,561,2023-12-27 02:00:00,34576
18644,1225,2023-12-27 03:00:00,16402
18645,1972,2023-12-27 04:00:00,33985
18646,258,2023-12-27 05:00:00,26045
18647,1504,2023-12-27 06:00:00,3845
18648,1912,2023-12-27 07:00:00,15870
18649,1202,2023-12-27 08:00:00,47221
18650,757,2023-12-27 09:00:00,28731
18651,123,2023-12-27 10:00:00,42363
18652,342,2023-12-27 11:00:00,10142
18653,1195,2023-12-27 12:00:00,18339
18654,1869,2023-12-27 13:00:00,24181
18655,1672,2023-12-27 14:00:00,7535
18656,1083,2023-12-27 15:00:00,33799
18657,1729,2023-12-27 16:00:00,35535
18658,1489,2023-12-27 17:00:00,49984
18659,1804,2023-12-27 18:00:00,24083
18660,260,2023-12-27 19:00:00,22605
18661,1397,2023-12-27 20:00:00,16630
18662,1997,2023-12-27 21:00:00,14236
18663,95,2023-12-27 22:00:00,42781
18664,1149,2023-12-27 23:00:00,14315
18665,41,2023-12-28 00:00:00,24896
18666,1915,2023-12-28 01:00:00,24812
18667,254,2023-12-28 02:00:00,12744
18668,7,2023-12-28 03:00:00,43168
18669,1495,2023-12-28 04:00:00,12218
18670,728,2023-12-28 05:00:00,17284
18671,1535,2023-12-28 06:00:00,31183
18672,1605,2023-12-28 07:00:00,45090
18673,69,2023-12-28 08:00:00,44497
18674,1105,2023-12-28 09:00:00,31928
18675,542,2023-12-28 10:00:00,37259
18676,1609,2023-12-28 11:00:00,26990
18677,1286,2023-12-28 12:00:00,41201
18678,89,2023-12-28 13:00:00,47851
18679,1939,2023-12-28 14:00:00,41501
18680,1232,2023-12-28 15:00:00,46356
18681,213,2023-12-28 16:00:00,16910
18682,834,2023-12-28 17:00:00,35886
18683,266,2023-12-28 18:00:00,9862
18684,912,2023-12-28 19:00:00,39907
18685,293,2023-12-28 20:00:00,24511
18686,1231,2023-12-28 21:00:00,7542
18687,333,2023-12-28 22:00:00,25786
18688,1101,2023-12-28 23:00:00,11891
18689,1312,2023-12-29 00:00:00,27499
18690,1005,2023-12-29 01:00:00,2518
18691,47,2023-12-29 02:00:00,13452
18692,622,2023-12-29 03:00:00,16740
18693,1224,2023-12-29 04:00:00,21762
18694,427,2023-12-29 05:00:00,19782
18695,210,2023-12-29 06:00:00,22959
18696,888,2023-12-29 07:00:00,35315
18697,1444,2023-12-29 08:00:00,18442
18698,154,2023-12-29 09:00:00,2222
18699,1546,2023-12-29 10:00:00,37320
18700,415,2023-12-29 11:00:00,2151
18701,1377,2023-12-29 12:00:00,22106
18702,1181,2023-12-29 13:00:00,35046
18703,1285,2023-12-29 14:00:00,1183
18704,1101,2023-12-29 15:00:00,42739
18705,769,2023-12-29 16:00:00,18894
18706,983,2023-12-29 17:00:00,47205
18707,1512,2023-12-29 18:00:00,19466
18708,1155,2023-12-29 19:00:00,26969
18709,579,2023-12-29 20:00:00,9005
18710,1479,2023-12-29 21:00:00,40711
18711,740,2023-12-29 22:00:00,5992
18712,163,2023-12-29 23:00:00,17327
18713,1039,2023-12-30 00:00:00,27992
18714,1256,2023-12-30 01:00:00,3766
18715,195,2023-12-30 02:00:00,6409
18716,1885,2023-12-30 03:00:00,13369
18717,542,2023-12-30 04:00:00,40282
18718,359,2023-12-30 05:00:00,22363
18719,850,2023-12-30 06:00:00,44555
18720,1355,2023-12-30 07:00:00,8319
18721,427,2023-12-30 08:00:00,29636
18722,497,2023-12-30 09:00:00,15337
18723,828,2023-12-30 10:00:00,48454
18724,486,2023-12-30 11:00:00,10556
18725,1832,2023-12-30 12:00:00,1215
18726,1473,2023-12-30 13:00:00,17775
18727,1437,2023-12-30 14:00:00,20691
18728,330,2023-12-30 15:00:00,17384
18729,1756,2023-12-30 16:00:00,45962
18730,889,2023-12-30 17:00:00,9394
18731,991,2023-12-30 18:00:00,19217
18732,1171,2023-12-30 19:00:00,19078
18733,259,2023-12-30 20:00:00,23821
18734,292,2023-12-30 21:00:00,43469
18735,1835,2023-12-30 22:00:00,25459
18736,143,2023-12-30 23:00:00,11015
18737,1961,2023-12-31 00:00:00,9577
18738,747,2023-12-31 01:00:00,21943
18739,627,2023-12-31 02:00:00,10943
18740,1389,2023-12-31 03:00:00,37708
18741,90,2023-12-31 04:00:00,2283
18742,720,2023-12-31 05:00:00,13613
18743,1188,2023-12-31 06:00:00,5885
18744,481,2023-12-31 07:00:00,37385
18745,84,2023-12-31 08:00:00,7482
18746,1101,2023-12-31 09:00:00,35851
18747,673,2023-12-31 10:00:00,43189
18748,517,2023-12-31 11:00:00,13907
18749,485,2023-12-31 12:00:00,15816
18750,1614,2023-12-31 13:00:00,47024
18751,1627,2023-12-31 14:00:00,25338
18752,1623,2023-12-31 15:00:00,27707
18753,782,2023-12-31 16:00:00,48616
18754,104,2023-12-31 17:00:00,28902
18755,1476,2023-12-31 18:00:00,2930
18756,1511,2023-12-31 19:00:00,40328
18757,339,2023-12-31 20:00:00,3436
18758,687,2023-12-31 21:00:00,12364
18759,1590,2023-12-31 22:00:00,25615
18760,900,2023-12-31 23:00:00,9807
18761,1502,2024-01-01 00:00:00,7209
18762,1747,2024-01-01 01:00:00,30354
18763,607,2024-01-01 02:00:00,42343
18764,223,2024-01-01 03:00:00,21207
18765,1033,2024-01-01 04:00:00,39884
18766,1077,2024-01-01 05:00:00,35687
18767,1101,2024-01-01 06:00:00,1899
18768,1742,2024-01-01 07:00:00,43036
18769,503,2024-01-01 08:00:00,24688
18770,1340,2024-01-01 09:00:00,14745
18771,1838,2024-01-01 10:00:00,46246
18772,822,2024-01-01 11:00:00,23871
18773,1866,2024-01-01 12:00:00,47704
18774,624,2024-01-01 13:00:00,32786
18775,1887,2024-01-01 14:00:00,22193
18776,165,2024-01-01 15:00:00,34803
18777,1303,2024-01-01 16:00:00,21637
18778,1051,2024-01-01 17:00:00,41549
18779,1094,2024-01-01 18:00:00,15865
18780,1242,2024-01-01 19:00:00,13950
18781,1986,2024-01-01 20:00:00,4690
18782,1389,2024-01-01 21:00:00,43361
18783,1725,2024-01-01 22:00:00,44139
18784,1869,2024-01-01 23:00:00,24437
18785,1971,2024-01-02 00:00:00,7952
18786,1330,2024-01-02 01:00:00,4460
18787,1148,2024-01-02 02:00:00,40102
18788,19,2024-01-02 03:00:00,30685
18789,1281,2024-01-02 04:00:00,11064
18790,1320,2024-01-02 05:00:00,48010
18791,1952,2024-01-02 06:00:00,5591
18792,1046,2024-01-02 07:00:00,31019
18793,1904,2024-01-02 08:00:00,4210
18794,989,2024-01-02 09:00:00,39895
18795,450,2024-01-02 10:00:00,8488
18796,552,2024-01-02 11:00:00,36254
18797,1574,2024-01-02 12:00:00,28614
18798,1072,2024-01-02 13:00:00,23574
18799,695,2024-01-02 14:00:00,21698
18800,587,2024-01-02 15:00:00,11009
18801,721,2024-01-02 16:00:00,25680
18802,1207,2024-01-02 17:00:00,48568
18803,1459,2024-01-02 18:00:00,45933
18804,107,2024-01-02 19:00:00,17060
18805,1212,2024-01-02 20:00:00,43781
18806,776,2024-01-02 21:00:00,43174
18807,1110,2024-01-02 22:00:00,39438
18808,1860,2024-01-02 23:00:00,35891
18809,1867,2024-01-03 00:00:00,29231
18810,1480,2024-01-03 01:00:00,19662
18811,1161,2024-01-03 02:00:00,48844
18812,1882,2024-01-03 03:00:00,25736
18813,898,2024-01-03 04:00:00,37633
18814,336,2024-01-03 05:00:00,11879
18815,607,2024-01-03 06:00:00,4840
18816,838,2024-01-03 07:00:00,5255
18817,1781,2024-01-03 08:00:00,49231
18818,1493,2024-01-03 09:00:00,42366
18819,602,2024-01-03 10:00:00,49259
18820,1595,2024-01-03 11:00:00,20405
18821,403,2024-01-03 12:00:00,18759
18822,540,2024-01-03 13:00:00,31755
18823,1096,2024-01-03 14:00:00,37226
18824,1806,2024-01-03 15:00:00,35404
18825,24,2024-01-03 16:00:00,44056
18826,624,2024-01-03 17:00:00,42313
18827,1836,2024-01-03 18:00:00,32114
18828,1509,2024-01-03 19:00:00,1006
18829,1080,2024-01-03 20:00:00,9099
18830,986,2024-01-03 21:00:00,22274
18831,223,2024-01-03 22:00:00,9215
18832,1656,2024-01-03 23:00:00,22497
18833,179,2024-01-04 00:00:00,36318
18834,800,2024-01-04 01:00:00,15283
18835,434,2024-01-04 02:00:00,31762
18836,1961,2024-01-04 03:00:00,23976
18837,1474,2024-01-04 04:00:00,2897
18838,793,2024-01-04 05:00:00,41180
18839,884,2024-01-04 06:00:00,27975
18840,492,2024-01-04 07:00:00,34577
18841,1213,2024-01-04 08:00:00,40470
18842,1602,2024-01-04 09:00:00,8200
18843,810,2024-01-04 10:00:00,5218
18844,961,2024-01-04 11:00:00,27611
18845,420,2024-01-04 12:00:00,39218
18846,1273,2024-01-04 13:00:00,10733
18847,1612,2024-01-04 14:00:00,14671
18848,649,2024-01-04 15:00:00,11226
18849,1188,2024-01-04 16:00:00,27268
18850,1769,2024-01-04 17:00:00,17639
18851,1279,2024-01-04 18:00:00,645
18852,476,2024-01-04 19:00:00,45282
18853,1830,2024-01-04 20:00:00,20458
18854,1441,2024-01-04 21:00:00,26703
18855,170,2024-01-04 22:00:00,21807
18856,1341,2024-01-04 23:00:00,35126
18857,174,2024-01-05 00:00:00,37990
18858,470,2024-01-05 01:00:00,4098
18859,345,2024-01-05 02:00:00,14083
18860,445,2024-01-05 03:00:00,48137
18861,1042,2024-01-05 04:00:00,17513
18862,1094,2024-01-05 05:00:00,48484
18863,1362,2024-01-05 06:00:00,44626
18864,628,2024-01-05 07:00:00,36786
18865,592,2024-01-05 08:00:00,37620
18866,527,2024-01-05 09:00:00,45374
18867,1712,2024-01-05 10:00:00,40697
18868,456,2024-01-05 11:00:00,9596
18869,1293,2024-01-05 12:00:00,6055
18870,1655,2024-01-05 13:00:00,33219
18871,811,2024-01-05 14:00:00,8497
18872,188,2024-01-05 15:00:00,11309
18873,1021,2024-01-05 16:00:00,27865
18874,1593,2024-01-05 17:00:00,49759
18875,711,2024-01-05 18:00:00,26118
18876,529,2024-01-05 19:00:00,26464
18877,434,2024-01-05 20:00:00,10368
18878,288,2024-01-05 21:00:00,22382
18879,1942,2024-01-05 22:00:00,21139
18880,1591,2024-01-05 23:00:00,37463
18881,499,2024-01-06 00:00:00,41724
18882,1465,2024-01-06 01:00:00,37089
18883,1805,2024-01-06 02:00:00,29970
18884,303,2024-01-06 03:00:00,44946
18885,87,2024-01-06 04:00:00,5678
18886,830,2024-01-06 05:00:00,11398
18887,438,2024-01-06 06:00:00,6066
18888,541,2024-01-06 07:00:00,20853
18889,1046,2024-01-06 08:00:00,38688
18890,833,2024-01-06 09:00:00,33875
18891,797,2024-01-06 10:00:00,6174
18892,560,2024-01-06 11:00:00,22772
18893,1541,2024-01-06 12:00:00,22216
18894,762,2024-01-06 13:00:00,24240
18895,1699,2024-01-06 14:00:00,23670
18896,1527,2024-01-06 15:00:00,35662
18897,1738,2024-01-06 16:00:00,11551
18898,467,2024-01-06 17:00:00,8570
18899,1125,2024-01-06 18:00:00,29972
18900,1607,2024-01-06 19:00:00,43307
18901,1966,2024-01-06 20:00:00,35289
18902,675,2024-01-06 21:00:00,21482
18903,685,2024-01-06 22:00:00,32018
18904,1165,2024-01-06 23:00:00,19899
18905,138,2024-01-07 00:00:00,27813
18906,578,2024-01-07 01:00:00,16610
18907,710,2024-01-07 02:00:00,35316
18908,1864,2024-01-07 03:00:00,22853
18909,228,2024-01-07 04:00:00,29030
18910,281,2024-01-07 05:00:00,1393
18911,684,2024-01-07 06:00:00,46311
18912,828,2024-01-07 07:00:00,29224
18913,431,2024-01-07 08:00:00,27385
18914,1064,2024-01-07 09:00:00,45060
18915,1543,2024-01-07 10:00:00,14113
18916,1710,2024-01-07 11:00:00,14816
18917,1687,2024-01-07 12:00:00,6587
18918,1235,2024-01-07 13:00:00,36201
18919,302,2024-01-07 14:00:00,19165
18920,1110,2024-01-07 15:00:00,41532
18921,1421,2024-01-07 16:00:00,34648
18922,1277,2024-01-07 17:00:00,30122
18923,533,2024-01-07 18:00:00,30798
18924,769,2024-01-07 19:00:00,17367
18925,1915,2024-01-07 20:00:00,42489
18926,1939,2024-01-07 21:00:00,45241
18927,1405,2024-01-07 22:00:00,13664
18928,444,2024-01-07 23:00:00,20663
18929,1057,2024-01-08 00:00:00,6601
18930,260,2024-01-08 01:00:00,38222
18931,1258,2024-01-08 02:00:00,39221
18932,1539,2024-01-08 03:00:00,39548
18933,1883,2024-01-08 04:00:00,34046
18934,1332,2024-01-08 05:00:00,3975
18935,739,2024-01-08 06:00:00,5223
18936,796,2024-01-08 07:00:00,15390
18937,70,2024-01-08 08:00:00,23770
18938,1478,2024-01-08 09:00:00,7213
18939,1463,2024-01-08 10:00:00,28353
18940,1849,2024-01-08 11:00:00,9101
18941,1388,2024-01-08 12:00:00,17943
18942,983,2024-01-08 13:00:00,18484
18943,1790,2024-01-08 14:00:00,13235
18944,481,2024-01-08 15:00:00,19117
18945,1168,2024-01-08 16:00:00,26728
18946,24,2024-01-08 17:00:00,42757
18947,965,2024-01-08 18:00:00,14474
18948,1449,2024-01-08 19:00:00,46992
18949,746,2024-01-08 20:00:00,44682
18950,845,2024-01-08 21:00:00,11123
18951,1199,2024-01-08 22:00:00,15895
18952,1868,2024-01-08 23:00:00,6969
18953,325,2024-01-09 00:00:00,25540
18954,1893,2024-01-09 01:00:00,43973
18955,1695,2024-01-09 02:00:00,3666
18956,1884,2024-01-09 03:00:00,22137
18957,1372,2024-01-09 04:00:00,2709
18958,798,2024-01-09 05:00:00,9247
18959,18,2024-01-09 06:00:00,33567
18960,44,2024-01-09 07:00:00,20750
18961,155,2024-01-09 08:00:00,25431
18962,867,2024-01-09 09:00:00,46819
18963,922,2024-01-09 10:00:00,33831
18964,1401,2024-01-09 11:00:00,12701
18965,743,2024-01-09 12:00:00,42482
18966,1907,2024-01-09 13:00:00,31805
18967,1852,2024-01-09 14:00:00,18074
18968,1426,2024-01-09 15:00:00,31359
18969,225,2024-01-09 16:00:00,10596
18970,217,2024-01-09 17:00:00,10728
18971,1592,2024-01-09 18:00:00,9718
18972,31,2024-01-09 19:00:00,25331
18973,1893,2024-01-09 20:00:00,19302
18974,1083,2024-01-09 21:00:00,47881
18975,1916,2024-01-09 22:00:00,19447
18976,898,2024-01-09 23:00:00,19835
18977,1377,2024-01-10 00:00:00,47361
18978,935,2024-01-10 01:00:00,30407
18979,445,2024-01-10 02:00:00,17153
18980,1259,2024-01-10 03:00:00,39887
18981,1131,2024-01-10 04:00:00,22531
18982,1215,2024-01-10 05:00:00,9619
18983,530,2024-01-10 06:00:00,5055
18984,1937,2024-01-10 07:00:00,46595
18985,738,2024-01-10 08:00:00,1542
18986,1703,2024-01-10 09:00:00,38712
18987,1607,2024-01-10 10:00:00,4688
18988,874,2024-01-10 11:00:00,13560
18989,566,2024-01-10 12:00:00,10733
18990,1269,2024-01-10 13:00:00,3588
18991,1886,2024-01-10 14:00:00,2146
18992,76,2024-01-10 15:00:00,13627
18993,547,2024-01-10 16:00:00,33115
18994,267,2024-01-10 17:00:00,987
18995,317,2024-01-10 18:00:00,15953
18996,1836,2024-01-10 19:00:00,35015
18997,1145,2024-01-10 20:00:00,17411
18998,1860,2024-01-10 21:00:00,18051
18999,25,2024-01-10 22:00:00,16778
19000,1456,2024-01-10 23:00:00,21356
19001,160,2024-01-11 00:00:00,12431
19002,596,2024-01-11 01:00:00,22688
19003,1138,2024-01-11 02:00:00,983
19004,1759,2024-01-11 03:00:00,951
19005,900,2024-01-11 04:00:00,4569
19006,502,2024-01-11 05:00:00,13886
19007,1190,2024-01-11 06:00:00,7707
19008,1013,2024-01-11 07:00:00,37665
19009,703,2024-01-11 08:00:00,38939
19010,1199,2024-01-11 09:00:00,18657
19011,1,2024-01-11 10:00:00,22506
19012,1923,2024-01-11 11:00:00,9690
19013,741,2024-01-11 12:00:00,40680
19014,1110,2024-01-11 13:00:00,18949
19015,1598,2024-01-11 14:00:00,41857
19016,320,2024-01-11 15:00:00,30178
19017,1425,2024-01-11 16:00:00,15429
19018,382,2024-01-11 17:00:00,39600
19019,1742,2024-01-11 18:00:00,49247
19020,1641,2024-01-11 19:00:00,8413
19021,1342,2024-01-11 20:00:00,10495
19022,1827,2024-01-11 21:00:00,27227
19023,1274,2024-01-11 22:00:00,2446
19024,1549,2024-01-11 23:00:00,36683
19025,1699,2024-01-12 00:00:00,1894
19026,1579,2024-01-12 01:00:00,48352
19027,898,2024-01-12 02:00:00,2921
19028,1976,2024-01-12 03:00:00,20803
19029,1647,2024-01-12 04:00:00,40613
19030,717,2024-01-12 05:00:00,19967
19031,1920,2024-01-12 06:00:00,41298
19032,1280,2024-01-12 07:00:00,25004
19033,307,2024-01-12 08:00:00,11480
19034,1974,2024-01-12 09:00:00,2344
19035,1168,2024-01-12 10:00:00,35072
19036,1682,2024-01-12 11:00:00,42349
19037,391,2024-01-12 12:00:00,19387
19038,1837,2024-01-12 13:00:00,18777
19039,1700,2024-01-12 14:00:00,37612
19040,1193,2024-01-12 15:00:00,23475
19041,990,2024-01-12 16:00:00,19949
19042,298,2024-01-12 17:00:00,45101
19043,233,2024-01-12 18:00:00,19959
19044,1927,2024-01-12 19:00:00,1759
19045,271,2024-01-12 20:00:00,19104
19046,1084,2024-01-12 21:00:00,14359
19047,1320,2024-01-12 22:00:00,44298
19048,1491,2024-01-12 23:00:00,25862
19049,1259,2024-01-13 00:00:00,28443
19050,677,2024-01-13 01:00:00,21819
19051,706,2024-01-13 02:00:00,35715
19052,234,2024-01-13 03:00:00,36397
19053,1392,2024-01-13 04:00:00,8197
19054,1719,2024-01-13 05:00:00,23575
19055,845,2024-01-13 06:00:00,31860
19056,1256,2024-01-13 07:00:00,28660
19057,1897,2024-01-13 08:00:00,29235
19058,491,2024-01-13 09:00:00,31793
19059,1643,2024-01-13 10:00:00,4449
19060,503,2024-01-13 11:00:00,11159
19061,890,2024-01-13 12:00:00,8510
19062,1759,2024-01-13 13:00:00,27269
19063,592,2024-01-13 14:00:00,24323
19064,746,2024-01-13 15:00:00,16900
19065,1405,2024-01-13 16:00:00,41227
19066,1720,2024-01-13 17:00:00,39509
19067,428,2024-01-13 18:00:00,15287
19068,697,2024-01-13 19:00:00,8406
19069,646,2024-01-13 20:00:00,46453
19070,732,2024-01-13 21:00:00,13803
19071,800,2024-01-13 22:00:00,1766
19072,364,2024-01-13 23:00:00,33746
19073,202,2024-01-14 00:00:00,4477
19074,882,2024-01-14 01:00:00,6568
19075,146,2024-01-14 02:00:00,45004
19076,836,2024-01-14 03:00:00,31727
19077,639,2024-01-14 04:00:00,13240
19078,1481,2024-01-14 05:00:00,23297
19079,135,2024-01-14 06:00:00,8291
19080,626,2024-01-14 07:00:00,985
19081,1288,2024-01-14 08:00:00,45548
19082,64,2024-01-14 09:00:00,31195
19083,491,2024-01-14 10:00:00,37941
19084,1671,2024-01-14 11:00:00,837
19085,41,2024-01-14 12:00:00,25936
19086,1320,2024-01-14 13:00:00,15592
19087,1027,2024-01-14 14:00:00,35271
19088,913,2024-01-14 15:00:00,1971
19089,1730,2024-01-14 16:00:00,44888
19090,975,2024-01-14 17:00:00,28196
19091,1134,2024-01-14 18:00:00,6989
19092,1245,2024-01-14 19:00:00,8356
19093,1394,2024-01-14 20:00:00,29111
19094,368,2024-01-14 21:00:00,9865
19095,1460,2024-01-14 22:00:00,34873
19096,918,2024-01-14 23:00:00,6164
19097,1028,2024-01-15 00:00:00,23823
19098,244,2024-01-15 01:00:00,26955
19099,902,2024-01-15 02:00:00,5879
19100,166,2024-01-15 03:00:00,44853
19101,1050,2024-01-15 04:00:00,2624
19102,1419,2024-01-15 05:00:00,46689
19103,1498,2024-01-15 06:00:00,32036
19104,1041,2024-01-15 07:00:00,5491
19105,728,2024-01-15 08:00:00,7294
19106,1116,2024-01-15 09:00:00,29718
19107,483,2024-01-15 10:00:00,31613
19108,543,2024-01-15 11:00:00,36574
19109,1229,2024-01-15 12:00:00,28477
19110,1526,2024-01-15 13:00:00,28859
19111,931,2024-01-15 14:00:00,49802
19112,400,2024-01-15 15:00:00,49173
19113,1231,2024-01-15 16:00:00,18543
19114,619,2024-01-15 17:00:00,23023
19115,1170,2024-01-15 18:00:00,9570
19116,879,2024-01-15 19:00:00,7699
19117,101,2024-01-15 20:00:00,19203
19118,880,2024-01-15 21:00:00,19767
19119,830,2024-01-15 22:00:00,14633
19120,1904,2024-01-15 23:00:00,29071
19121,1265,2024-01-16 00:00:00,27491
19122,1947,2024-01-16 01:00:00,12079
19123,759,2024-01-16 02:00:00,33855
19124,163,2024-01-16 03:00:00,19503
19125,1908,2024-01-16 04:00:00,22371
19126,1197,2024-01-16 05:00:00,6723
19127,502,2024-01-16 06:00:00,14697
19128,547,2024-01-16 07:00:00,9887
19129,1308,2024-01-16 08:00:00,37621
19130,1383,2024-01-16 09:00:00,27402
19131,381,2024-01-16 10:00:00,15339
19132,870,2024-01-16 11:00:00,35873
19133,905,2024-01-16 12:00:00,35806
19134,1996,2024-01-16 13:00:00,14396
19135,1935,2024-01-16 14:00:00,42025
19136,1557,2024-01-16 15:00:00,16698
19137,1844,2024-01-16 16:00:00,35024
19138,1187,2024-01-16 17:00:00,29151
19139,1002,2024-01-16 18:00:00,33136
19140,609,2024-01-16 19:00:00,34628
19141,307,2024-01-16 20:00:00,27644
19142,1363,2024-01-16 21:00:00,19257
19143,55,2024-01-16 22:00:00,34463
19144,983,2024-01-16 23:00:00,19015
19145,333,2024-01-17 00:00:00,41277
19146,127,2024-01-17 01:00:00,22527
19147,1964,2024-01-17 02:00:00,14292
19148,705,2024-01-17 03:00:00,16277
19149,243,2024-01-17 04:00:00,20294
19150,1885,2024-01-17 05:00:00,33044
19151,600,2024-01-17 06:00:00,19251
19152,1872,2024-01-17 07:00:00,31523
19153,1433,2024-01-17 08:00:00,20227
19154,503,2024-01-17 09:00:00,48293
19155,1751,2024-01-17 10:00:00,24165
19156,604,2024-01-17 11:00:00,31626
19157,303,2024-01-17 12:00:00,19981
19158,1488,2024-01-17 13:00:00,26336
19159,235,2024-01-17 14:00:00,34601
19160,1720,2024-01-17 15:00:00,24049
19161,1062,2024-01-17 16:00:00,46104
19162,139,2024-01-17 17:00:00,3836
19163,195,2024-01-17 18:00:00,8657
19164,1551,2024-01-17 19:00:00,36655
19165,1793,2024-01-17 20:00:00,37981
19166,647,2024-01-17 21:00:00,32067
19167,1,2024-01-17 22:00:00,38369
19168,561,2024-01-17 23:00:00,2931
19169,1120,2024-01-18 00:00:00,34284
19170,713,2024-01-18 01:00:00,17525
19171,413,2024-01-18 02:00:00,20946
19172,538,2024-01-18 03:00:00,9007
19173,1879,2024-01-18 04:00:00,33708
19174,429,2024-01-18 05:00:00,18022
19175,235,2024-01-18 06:00:00,47902
19176,349,2024-01-18 07:00:00,25990
19177,1780,2024-01-18 08:00:00,38511
19178,1894,2024-01-18 09:00:00,35571
19179,1505,2024-01-18 10:00:00,48254
19180,1863,2024-01-18 11:00:00,30913
19181,396,2024-01-18 12:00:00,45602
19182,1375,2024-01-18 13:00:00,14540
19183,416,2024-01-18 14:00:00,39218
19184,1910,2024-01-18 15:00:00,7546
19185,916,2024-01-18 16:00:00,39874
19186,1911,2024-01-18 17:00:00,36689
19187,1075,2024-01-18 18:00:00,46702
